File Name	Genotype
A_dairy_cow_Kansas_24_009497-006_2024.fa	B3.13
A_dairy_cow_Kansas_24_009497-007_2024.fa	B3.13
A_dairy_cow_Kansas_24_009497-008_2024.fa	B3.13
A_dairy_cow_Kansas_24_009497-009_2024.fa	B3.13
A_dairy_cow_Kansas_24_009497-010_2024.fa	B3.13
A_dairy_cow_Kansas_24_009497-011_2024.fa	B3.13
A_dairy_cow_Kansas_24_009497-012_2024.fa	B3.13
A_dairy_cow_Kansas_24_009497-014_2024.fa	B3.13
A_dairy_cow_Kansas_5_2024.fa	B3.13
A_dairy_cow_Michigan_24_009027-001_2024.fa	B3.13
A_dairy_cow_Michigan_24-009027-004-original_2024.fa	B3.13
A_dairy_cow_Michigan_24_010071-001_2024.fa	B3.13
A_dairy_cow_Michigan_24_010071-002_2024.fa	B3.13
A_dairy_cow_Michigan_24_010071-003_2024.fa	B3.13
A_dairy_cow_Michigan_24_010071-005_2024.fa	B3.13
A_dairy_cow_Michigan_24_010071-006_2024.fa	B3.13
A_dairy_cow_Michigan_24_010071-007_2024.fa	B3.13
A_dairy_cow_Michigan_24_010071-008_2024.fa	B3.13
A_dairy_cow_Michigan_24_010071-009_2024.fa	B3.13
A_dairy_cow_Michigan_24_010071-010_2024.fa	B3.13
A_dairy_cow_New_Mexico_24_009309-001_2024.fa	B3.13
A_dairy_cow_New_Mexico_24_009309-002_2024.fa	B3.13
A_dairy_cow_New_Mexico_24_009309-004_2024.fa	B3.13
A_dairy_cow_New_Mexico_24_010192-006_2024.fa	B3.13
A_dairy_cow_New_Mexico_24_010193-003_2024.fa	B3.13
A_dairy_cow_New_Mexico_24_010193-006_2024.fa	B3.13
A_dairy_cow_New_Mexico_24_010193-007_2024.fa	B3.13
A_dairy_cow_New_Mexico_24_010330-003_2024.fa	B3.13
A_dairy_cow_New_Mexico_24_010330-004-300_2024.fa	B3.13
A_dairy_cow_New_Mexico_24_010330-005_2024.fa	B3.13
A_dairy_cow_New_Mexico_24_010330-006-300_2024.fa	B3.13
A_dairy_cow_New_Mexico_24_010330-007_2024.fa	B3.13
A_dairy_cow_New_Mexico_24_010330-008_2024.fa	B3.13
A_dairy_cow_New_Mexico_24_010330-009-300_2024.fa	B3.13
A_dairy_cow_New_Mexico_24_010330-011-300_2024.fa	B3.13
A_dairy_cow_New_Mexico_24_010330-012-300_2024.fa	B3.13
A_dairy_cow_New_Mexico_24_010330-013-300_2024.fa	B3.13
A_dairy_cow_New_Mexico_24_010512-001_2024.fa	B3.13
A_dairy_cow_New_Mexico_A240920343-105_2024.fa	B3.13
A_dairy_cow_New_Mexico_A240920343-108_2024.fa	B3.13
A_dairy_cow_New_Mexico_A240920343-115_2024.fa	B3.13
A_dairy_cow_New_Mexico_A240920343-119_2024.fa	B3.13
A_dairy_cow_New_Mexico_A240920343-90_2024.fa	B3.13
A_dairy_cow_New_Mexico_A240920343-93_2024.fa	B3.13
A_dairy_cow_New_Mexico_A240920343-96_2024.fa	B3.13
A_dairy_cow_New_Mexico_A240920343-99_2024.fa	B3.13
A_dairy_cow_North_Carolina_24_010327-002_2024.fa	Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
A_dairy_cow_North_Carolina_24_010327-003_2024.fa	B3.13
A_dairy_cow_Ohio_24_009586-001_2024.fa	B3.13
A_dairy_cow_Ohio_24_009586-002_2024.fa	B3.13
A_dairy_cow_Ohio_24_009586-003_2024.fa	B3.13
A_dairy_cow_Ohio_24_009586-005_2024.fa	B3.13
A_dairy_cow_Ohio_24_009586-006_2024.fa	B3.13
A_dairy_cow_Ohio_24_009586-007_2024.fa	B3.13
A_dairy_cow_Ohio_24_009586-008_2024.fa	B3.13
A_dairy_cow_Ohio_24_009586-009_2024.fa	B3.13
A_dairy_cow_Ohio_24_009586-010_2024.fa	B3.13
A_dairy_cow_Ohio_B24OSU-UW11-863_2024.fa	B3.13
A_dairy_cow_Ohio_B24OSU-UW12-871_2024.fa	B3.13
A_dairy_cow_Ohio_B24OSU-UW13-869_2024.fa	B3.13
A_dairy_cow_South_Dakota_24_010354-001_2024.fa	B3.13
A_dairy_cow_South_Dakota_24_010354-002_2024.fa	B3.13
A_dairy_cow_South_Dakota_24_010354-003_2024.fa	B3.13
A_dairy_cow_South_Dakota_24_010354-004-300_2024.fa	B3.13
A_dairy_cow_South_Dakota_24_010354-005_2024.fa	B3.13
A_dairy_cow_South_Dakota_24_010354-006-300_2024.fa	B3.13
A_dairy_cow_South_Dakota_24_010354-008_2024.fa	B3.13
A_dairy_cow_South_Dakota_24_010354-009-300_2024.fa	B3.13
A_dairy_cow_South_Dakota_24_010354-010-300_2024.fa	B3.13
A_dairy_cow_South_Dakota_24_010354-011_2024.fa	B3.13
A_dairy_cow_South_Dakota_24_010354-012_2024.fa	B3.13
A_dairy_cow_South_Dakota_24_010354-013-300_2024.fa	B3.13
A_dairy_cow_South_Dakota_24_010354-014-300_2024.fa	B3.13
A_dairy_cow_South_Dakota_24_010354-015-300_2024.fa	B3.13
A_dairy_cow_South_Dakota_24_010354-016-300_2024.fa	B3.13
A_dairy_cow_South_Dakota_24_010354-017-300_2024.fa	B3.13
A_dairy_cow_South_Dakota_24_010354-018-300_2024.fa	B3.13
A_dairy_cow_South_Dakota_24_010354-019-300_2024.fa	B3.13
A_dairy_cow_South_Dakota_24_010354-020_2024.fa	B3.13
A_dairy_cow_Texas_24_008660-001_2024.fa	B3.13
A_dairy_cow_Texas_24_008660-002_2024.fa	B3.13
A_dairy_cow_Texas_24-008749-001-original_2024.fa	B3.13
A_dairy_cow_Texas_24_008749-002_2024.fa	B3.13
A_dairy_cow_Texas_24-008749-002-v_2024.fa	B3.13
A_dairy_cow_Texas_24-008749-003-original_2024.fa	B3.13
A_dairy_cow_Texas_24-008749-004-original_2024.fa	B3.13
A_dairy_cow_Texas_24-008749-005-original_2024.fa	B3.13
A_dairy_cow_Texas_24-008749-006-original_2024.fa	B3.13
A_dairy_cow_Texas_24_008749-006-original_2024.fa	B3.13
A_dairy_cow_Texas_24-008749-007-original_2024.fa	B3.13
A_dairy_cow_Texas_24_008749-008_2024.fa	B3.13
A_dairy_cow_Texas_24_009028-002_2024.fa	B3.13
A_dairy_cow_Texas_24_009028-003_2024.fa	B3.13
A_dairy_cow_Texas_24_009028-005_2024.fa	B3.13
A_dairy_cow_Texas_24_009028-007_2024.fa	B3.13
A_dairy_cow_Texas_24_009028-008_2024.fa	B3.13
A_dairy_cow_Texas_24_009028-009_2024.fa	B3.13
A_dairy_cow_Texas_24_009028-019_2024.fa	B3.13
A_dairy_cow_Texas_24_009029-001_2024.fa	B3.13
A_dairy_cow_Texas_24_009087-001_2024.fa	B3.13
A_dairy_cow_Texas_24_009088-001_2024.fa	B3.13
A_dairy_cow_Texas_24_009088-002_2024.fa	B3.13
A_dairy_cow_Texas_24_009108-001_2024.fa	B3.13
A_dairy_cow_Texas_24_009108-002_2024.fa	B3.13
A_dairy_cow_Texas_24_009108-003_2024.fa	B3.13
A_dairy_cow_Texas_24_009108-004_2024.fa	B3.13
A_dairy_cow_Texas_24_009108-005_2024.fa	B3.13
A_dairy_cow_Texas_24_009108-006_2024.fa	B3.13
A_dairy_cow_Texas_24_009108-007_2024.fa	B3.13
A_dairy_cow_Texas_24_009109-001_2024.fa	B3.13
A_dairy_cow_Texas_24_009109-002_2024.fa	B3.13
A_dairy_cow_Texas_24_009109-003_2024.fa	B3.13
A_dairy_cow_Texas_24_009109-004_2024.fa	B3.13
A_dairy_cow_Texas_24_009109-005_2024.fa	B3.13
A_dairy_cow_Texas_24_009109-006_2024.fa	B3.13
A_dairy_cow_Texas_24_009109-007_2024.fa	B3.13
A_dairy_cow_Texas_24_009109-008_2024.fa	B3.13
A_dairy_cow_Texas_24_009110-001_2024.fa	B3.13
A_dairy_cow_Texas_24_009110-002_2024.fa	B3.13
A_dairy_cow_Texas_24_009110-003_2024.fa	B3.13
A_dairy_cow_Texas_24_009110-004_2024.fa	B3.13
A_dairy_cow_Texas_24_009110-005_2024.fa	B3.13
A_dairy_cow_Texas_24_009110-006_2024.fa	B3.13
A_dairy_cow_Texas_24_009110-007_2024.fa	B3.13
A_dairy_cow_Texas_24_009110-008_2024.fa	B3.13
A_dairy_cow_Texas_24_009110-010_2024.fa	B3.13
A_dairy_cow_Texas_24_009110-011_2024.fa	B3.13
A_dairy_cow_Texas_24_009110-012_2024.fa	B3.13
A_dairy_cow_Texas_24_009110-014_2024.fa	B3.13
A_dairy_cow_Texas_24_009110-015_2024.fa	B3.13
A_dairy_cow_Texas_24_009110-016_2024.fa	B3.13
A_dairy_cow_Texas_24_009110-017_2024.fa	B3.13
A_dairy_cow_Texas_24_009110-018_2024.fa	B3.13
A_dairy_cow_Texas_24_009110-019_2024.fa	B3.13
A_dairy_cow_Texas_24_009110-020_2024.fa	B3.13
A_dairy_cow_Texas_24_009110-021_2024.fa	B3.13
A_dairy_cow_Texas_24_009110-022_2024.fa	B3.13
A_dairy_cow_Texas_24_009110-023_2024.fa	B3.13
A_dairy_cow_Texas_24_009110-024_2024.fa	B3.13
A_dairy_cow_Texas_24_009110-025_2024.fa	B3.13
A_dairy_cow_Texas_24_009110-026_2024.fa	B3.13
A_dairy_cow_Texas_24_009110-027_2024.fa	B3.13
A_dairy_cow_Texas_24_009290-001_2024.fa	B3.13
A_dairy_cow_Texas_24_009290-005_2024.fa	B3.13
A_dairy_cow_Texas_24_009290-006_2024.fa	B3.13
A_dairy_cow_Texas_24_009308-001_2024.fa	Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
A_dairy_cow_Texas_24_009308-003_2024.fa	Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
A_dairy_cow_Texas_24_009308-006_2024.fa	B3.13
A_dairy_cow_Texas_24_009308-008_2024.fa	B3.13
A_dairy_cow_Texas_24_009310-005_2024.fa	B3.13
A_dairy_cow_Texas_24_009310-007_2024.fa	B3.13
A_dairy_cow_Texas_24_009310-009_2024.fa	B3.13
A_dairy_cow_Texas_24_009310-010_2024.fa	B3.13
A_dairy_cow_Texas_24_009367-001_2024.fa	B3.13
A_dairy_cow_Texas_24_009367-002_2024.fa	B3.13
A_dairy_cow_Texas_24_009367-003_2024.fa	B3.13
A_dairy_cow_Texas_24_009367-004_2024.fa	B3.13
A_dairy_cow_Texas_24_009367-005_2024.fa	B3.13
A_dairy_cow_Texas_24_009367-007_2024.fa	B3.13
A_dairy_cow_Texas_24_009367-009_2024.fa	B3.13
A_dairy_cow_Texas_24_009367-010_2024.fa	B3.13
A_dairy_cow_Texas_24_009367-011_2024.fa	B3.13
A_dairy_cow_Texas_24_009367-012_2024.fa	B3.13
A_dairy_cow_Texas_24_009367-013_2024.fa	B3.13
A_dairy_cow_Texas_24_009367-014_2024.fa	B3.13
A_dairy_cow_Texas_24_009367-016_2024.fa	B3.13
A_dairy_cow_Texas_24_009367-018_2024.fa	B3.13
A_dairy_cow_Texas_24_009367-023_2024.fa	B3.13
A_dairy_cow_Texas_24_009495-001_2024.fa	B3.13
A_dairy_cow_Texas_24_009495-002_2024.fa	B3.13
A_dairy_cow_Texas_24_009495-003_2024.fa	B3.13
A_dairy_cow_Texas_24_009495-004_2024.fa	B3.13
A_dairy_cow_Texas_24_009495-005_2024.fa	B3.13
A_dairy_cow_Texas_24_009495-007_2024.fa	B3.13
A_dairy_cow_Texas_24_009495-008_2024.fa	B3.13
A_dairy_cow_Texas_24_009495-009_2024.fa	B3.13
A_dairy_cow_Texas_24_009495-010_2024.fa	B3.13
A_dairy_cow_Texas_24_009495-011_2024.fa	B3.13
A_dairy_cow_Texas_24_009495-012_2024.fa	B3.13
A_dairy_cow_Texas_24_009499-001_2024.fa	B3.13
A_dairy_cow_Texas_24_009499-002_2024.fa	Not assigned: No Matching Genotypes
A_dairy_cow_Texas_24_009775-001_2024.fa	B3.13
A_dairy_cow_Texas_24_009776-001_2024.fa	B3.13
A_dairy_cow_Texas_24_009776-002_2024.fa	B3.13
A_dairy_cow_Texas_24_009776-004_2024.fa	B3.13
A_dairy_cow_Texas_24_009776-015_2024.fa	B3.13
A_dairy_cow_Texas_24_010331-001_2024.fa	B3.13
A_dairy_cow_Texas_24_010513-002_2024.fa	B3.13
A_dairy_cow_Texas_24_010513-003_2024.fa	B3.13
A_dairy_cow_Texas_24_010513-004_2024.fa	B3.13
A_dairy_cow_Texas_24_010513-006_2024.fa	B3.13
A_dairy_cow_Texas_24_010513-007_2024.fa	B3.13
A_dairy_cow_Texas_24_010514-002_2024.fa	B3.13
A_dairy_cow_Texas_24-029328-01_2024.fa	B3.13
A_dairy_cow_Texas_24-029328-02_2024.fa	B3.13
A_dalmatian_pelican_Greece_47t_21VIR3735-3_2021.fa	Not assigned: Only 2 segments >98.0% match found of total 8 segments in input file
A_Daurian_starling_Hong_Kong_1532_2007.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_decoy_duck_France_161104e_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Dk_Cimahi_C1_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Dk_HK_821_02.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Dk_HN_101_2004.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Dk_HN_303_2004.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Dk_HN_5806_2003.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Dk_Indramayu_S22_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Dk_Indramayu_S29_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Dk_Indramayu_S38_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Dk_NL-Biddinghuizen_16014829-011-015_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Dk_NL-Biddinghuizen_16015083-016-020_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Dk_NL-Biddinghuizen_16015145-021-025_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Dk_NL-Kamperveen_16016104-001-005_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Dk_NL-Rotterdam_16014008-001-005_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Dk_NL-Stolwijk_16016291-016-020_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Dk_ST_4003_2003.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Dk_Subang_S10_2015.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Dk_Subang_S57_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Dk_Subang_S6_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Dk_Thailand_71.1_2004.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Dk_Viet_Nam_11_2004.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Dk_YN_6255_2003.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Dk_YN_6445_2003.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_dog_Shandong_JT01_2009.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_dog_Thailand-Suphanburi_KU-08_04.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_dolphin_Peru_PIU-002_2022.fa	B3.2
A_dolphin_Peru_PIU-SER002_2022.fa	B3.2
A_domestic_cat_New_Mexico_24_009116-001_2024.fa	Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
A_domestic_cat_Oklahoma_24_009118-002_2024.fa	B3.13
A_domestic_cat_Poland_H246-M_2023.fa	Not assigned: Only 5 segments >98.0% match found of total 8 segments in input file
A_domestic_cat_Poland_H247_2023.fa	Not assigned: Only 5 segments >98.0% match found of total 8 segments in input file
A_domestic_cat_Poland_H248_2023.fa	Not assigned: Only 5 segments >98.0% match found of total 8 segments in input file
A_domestic_cat_Poland_H249_2023.fa	Not assigned: Only 5 segments >98.0% match found of total 8 segments in input file
A_domestic_cat_Poland_H252_2023.fa	Not assigned: Only 5 segments >98.0% match found of total 8 segments in input file
A_domestic_cat_Poland_H253_2023.fa	Not assigned: Only 5 segments >98.0% match found of total 8 segments in input file
A_domestic_cat_Poland_H254_2023.fa	Not assigned: Only 5 segments >98.0% match found of total 8 segments in input file
A_domestic_cat_Poland_H275k3-M_2023.fa	Not assigned: Only 5 segments >98.0% match found of total 8 segments in input file
A_domestic_cat_Poland_H293-N_2023.fa	Not assigned: Only 5 segments >98.0% match found of total 8 segments in input file
A_domestic_cat_Poland_H299-N_2023.fa	Not assigned: Only 5 segments >98.0% match found of total 8 segments in input file
A_domestic_cat_Poland_H304-M1_2023.fa	Not assigned: Only 5 segments >98.0% match found of total 8 segments in input file
A_domestic_cat_Poland_H304-M2_2023.fa	Not assigned: Only 5 segments >98.0% match found of total 8 segments in input file
A_domestic_cat_Poland_H314-W3_2023.fa	Not assigned: Only 5 segments >98.0% match found of total 8 segments in input file
A_domestic_cat_Poland_H319-M_2023.fa	Not assigned: Only 5 segments >98.0% match found of total 8 segments in input file
A_domestic_cat_Poland_H320-M_2023.fa	Not assigned: Only 5 segments >98.0% match found of total 8 segments in input file
A_domestic_cat_Poland_H321-M_2023.fa	Not assigned: Only 5 segments >98.0% match found of total 8 segments in input file
A_domestic_cat_Poland_H322-M_2023.fa	Not assigned: Only 5 segments >98.0% match found of total 8 segments in input file
A_domestic_cat_Poland_Kot1_2023.fa	Not assigned: Only 5 segments >98.0% match found of total 8 segments in input file
A_domestic_duck_Austria_23011278-023_2023.fa	Not assigned: Only 4 segments >98.0% match found of total 8 segments in input file
A_domestic_duck_Austria_23011278-027_2023.fa	Not assigned: Only 5 segments >98.0% match found of total 8 segments in input file
A_domestic_duck_Colorado_23-037672-001-original_2023.fa	B3.6
A_domestic_duck_Czech_Republic_1398_2023.fa	Not assigned: Only 5 segments >98.0% match found of total 8 segments in input file
A_domestic_duck_Czech_Republic_22912-1_2022.fa	Not assigned: Only 5 segments >98.0% match found of total 8 segments in input file
A_domestic_duck_Czech_Republic_2749-5_2023.fa	Not assigned: Only 5 segments >98.0% match found of total 8 segments in input file
